Date,Win_Score,Lose_Score,Home,Away,WinnerHome,KenPomRank_Away,KenPomVal_Away,BPIrank_Away,BPIval_Away,SRS_Away,o_eff_Away,d_eff_Away,ppg_Away,papg_Away,Pace_Away,Three_Par_Away,True_Shoot_Away,Tov_Away,Opp_Three_Par_Away,Opp_True_Shoot_Away,Opp_Tov_Away,KenPomRank_Home,KenPomVal_Home,BPIrank_Home,BPIval_Home,SRS_Home,o_eff_Home,d_eff_Home,ppg_Home,papg_Home,Pace_Home,Three_Par_Home,True_Shoot_Home,Tov_Home,Opp_Three_Par_Home,Opp_True_Shoot_Home,Opp_Tov_Home
1/30/16,74,68,Indiana,Minnesota,1,192,-2.77,181,-1,0.86,101.43,99.03,68,74,68.4,0.345,0.502,14.4,0.344,0.552,15.5,11,23.05,10,15.8,19.59,123.27,93.87,82.6,69.9,69.1,0.409,0.612,16.7,0.312,0.525,16.4
1/30/16,89,74,Purdue,Nebraska,1,85,8.82,89,5.1,8.84,110.67,96.76,72.2,69,67.1,0.321,0.538,14.9,0.34,0.541,17.1,9,23.85,9,15.9,20.17,117.2,86.85,77.9,65.2,67.8,0.358,0.571,14.9,0.331,0.478,12
1/30/16,75,54,San Jose State,Air Force,1,242,-6.92,252,-4.8,-5.51,97,103.51,68.4,72.8,68.9,0.339,0.523,16.8,0.462,0.544,16.9,249,-7.46,284,-7,-5.79,95.61,102.02,70.5,73.9,71.3,0.387,0.517,16.9,0.34,0.532,15.2
1/30/16,73,64,Ball State,Akron,0,88,8.63,76,6.3,5.55,107.77,98.42,76.6,68,69.2,0.506,0.553,13.6,0.332,0.492,14.4,155,0.84,160,0.5,0.11,101.94,100.53,70.8,66.8,66.2,0.426,0.554,17.2,0.357,0.509,14.7
1/30/16,78,64,South Carolina,Alabama,1,96,8.07,99,4.5,7.14,104.74,93.72,66.5,67.9,66.1,0.436,0.525,17.3,0.342,0.503,15.3,58,12.87,53,8.6,12.01,108.83,91.25,76,69.3,71.4,0.301,0.525,15.9,0.411,0.508,17.9
1/30/16,81,78,Marshall,Alabama-Birmingham,0,116,5.12,98,4.6,3.5,107.71,101.11,79,70.4,69.4,0.341,0.571,15.4,0.353,0.506,15.4,147,1.84,158,0.5,0.83,108.26,105.64,86,84.9,77.6,0.451,0.566,14.5,0.298,0.554,14.7
1/30/16,86,60,Hartford,Albany (NY),0,121,4.25,94,4.8,0.93,103.84,101,75.6,66.1,67.8,0.317,0.558,15.6,0.395,0.508,16.6,324,-16.06,320,-9.4,-14.29,96.39,114.93,70.8,78.4,69.9,0.473,0.531,14.9,0.345,0.557,15.9
1/30/16,75,64,Southern,Alcorn State,1,313,-14.55,327,-10,-16.01,91.45,112.46,67.1,72.1,66.5,0.335,0.5,17.6,0.354,0.547,15.3,229,-5.75,228,-3.4,-7.68,95.97,105.54,72.4,68.7,69.5,0.298,0.527,14,0.367,0.509,16.9
1/30/16,54,49,Colgate,American,0,319,-15.34,298,-7.9,-14.18,87.41,107.59,57.6,65.7,62,0.385,0.522,20,0.302,0.545,16.5,256,-7.71,243,-4.5,-8.61,99.73,110.71,69.8,71.5,65.4,0.429,0.549,16.1,0.372,0.56,16.8
1/30/16,73,60,South Alabama,Appalachian State,1,258,-8.17,263,-5.7,-7.91,98.26,107.56,70.5,77.4,70.8,0.401,0.514,17.8,0.256,0.544,13.7,259,-8.22,255,-5,-8.18,92.62,102.54,69.2,73.5,70.3,0.344,0.503,17.5,0.367,0.521,15.6
1/30/16,94,66,Bucknell,Army,1,254,-7.57,204,-2.3,-7.32,96.87,106.2,76.9,75,72.2,0.421,0.53,15.8,0.279,0.521,14.5,172,-0.89,149,1.1,-2.09,102.56,104.56,79,73.8,71.5,0.357,0.568,16.4,0.359,0.525,15.6
1/30/16,86,80,Southeast Missouri State,Austin Peay,0,217,-5.1,226,-3.3,-6.04,101.02,107.76,76.1,76.8,70.5,0.315,0.549,16.8,0.389,0.558,16.2,340,-19.25,336,-11.7,-16.05,88.14,109.22,67,77.7,71.5,0.3,0.486,16.7,0.384,0.567,16.6
1/30/16,89,79,Tennessee Tech,Belmont,1,129,3.51,119,2.8,1.19,111.79,108.7,82.4,78.4,72.8,0.504,0.611,17.3,0.349,0.541,14.4,196,-3.14,188,-1.2,-3.21,105.94,109.21,77.9,75.5,70.1,0.423,0.577,15.5,0.345,0.534,14
1/30/16,74,63,Maine,Binghamton,1,325,-16.16,318,-9.3,-14.08,84.27,103.22,60.9,68.6,67.4,0.371,0.483,18.1,0.362,0.528,16,336,-18.23,333,-11.5,-17.39,91.35,112.68,76,86.9,77.8,0.353,0.518,18.3,0.315,0.587,18.2
1/30/16,77,65,Central Michigan,Bowling Green State,1,230,-5.78,239,-4.3,-5.88,97.81,104.46,70.6,72.3,69.4,0.294,0.528,15.9,0.377,0.533,14.9,158,0.51,140,1.4,-0.67,108.36,107.48,75.6,72.8,67.4,0.467,0.554,11.9,0.343,0.535,13.7
1/30/16,80,70,Drake,Bradley,1,323,-16.03,330,-10.9,-10.91,86.83,101.75,56,69.9,67.3,0.37,0.473,22.4,0.325,0.536,15.2,262,-8.6,249,-4.7,-5.15,102.58,109.36,67.5,71.9,66,0.341,0.549,18.1,0.329,0.54,12.8
1/30/16,72,71,Sacred Heart,Bryant,1,346,-21.7,345,-13.3,-18.58,89.86,114.99,65.1,76.2,68.4,0.342,0.498,17.2,0.404,0.547,13.8,300,-13.11,290,-7.6,-13.01,95.62,112.35,73.9,77.9,72.2,0.303,0.522,17.2,0.342,0.545,15.5
1/30/16,73,68,Toledo,Buffalo,0,138,2.95,134,1.8,1.34,103.43,100.06,77.4,75.3,72.6,0.37,0.54,15.9,0.36,0.532,15.8,123,4.02,118,2.8,2.96,107.52,102.16,77.6,71.4,70.4,0.384,0.566,14.5,0.369,0.537,15.5
1/30/16,75,69,Marquette,Butler,1,30,17.27,28,12.1,16.46,117.84,94.72,79.9,71,69.8,0.305,0.564,12.5,0.363,0.533,16.4,97,7.91,101,4.5,7.66,108.2,96.3,76.3,74.2,72.4,0.303,0.559,17.7,0.346,0.521,16.4
1/30/16,66,52,UC-Davis,Cal Poly,1,203,-3.65,195,-1.7,-3.49,105.12,109.08,72.4,75.2,67.8,0.376,0.515,12.7,0.318,0.555,13.8,241,-6.64,260,-5.3,-5.58,92.43,99.24,63.8,66,67.1,0.288,0.511,18.6,0.37,0.506,17.3
1/30/16,78,74,Utah Valley,Cal State Bakersfield,0,110,6.26,126,2.2,2.58,101.53,95.96,72.9,63.8,68.4,0.27,0.527,15.1,0.343,0.497,19.1,283,-10.71,279,-6.8,-9.58,96.89,108.03,76,78.7,74.8,0.398,0.535,15.8,0.295,0.53,14.7
1/30/16,81,71,Cal State Fullerton,UC-Riverside,0,233,-5.94,220,-2.9,-5.66,97.75,104.21,69.7,69.7,68.7,0.389,0.533,16.7,0.313,0.523,15.1,264,-8.82,241,-4.4,-7.12,99.16,107.99,70.1,74.2,70,0.342,0.512,16,0.386,0.538,14.2
1/30/16,76,60,UC-Irvine,UC-Santa Barbara,0,105,6.83,72,6.7,3.79,103.76,96.8,70.8,67.2,68.3,0.359,0.533,16,0.415,0.505,15.5,84,9.1,87,5.4,5.33,103.99,95.11,71.2,66.1,67.6,0.306,0.544,15.9,0.369,0.49,14.7
1/30/16,97,68,Coastal Carolina,Campbell,1,297,-12.82,265,-5.7,-11.07,97.64,112.01,73.6,73.4,70,0.404,0.552,15,0.315,0.546,16.7,176,-1.09,143,1.3,-1.85,99.38,100.62,73,66.5,68.3,0.375,0.539,15.4,0.414,0.486,13.8
1/30/16,82,77,Florida Atlantic,Charlotte,1,193,-2.84,203,-2.3,-3.14,103.7,106.57,78.3,79.7,72.1,0.337,0.54,14.2,0.337,0.575,16.2,293,-12.36,310,-8.6,-10.3,92.65,105.49,66.3,74.1,68.5,0.367,0.511,15.8,0.251,0.539,14.3
1/30/16,63,56,Samford,Chattanooga,0,109,6.5,107,4.2,3.24,105.51,99.23,75.8,67.5,68.1,0.371,0.565,15.7,0.361,0.527,18,221,-5.28,234,-4,-5.94,99.17,106.2,73.9,74,69.7,0.295,0.546,16.9,0.369,0.549,17.8
1/30/16,78,64,Missouri-Kansas City,Chicago State,1,347,-22.21,344,-13.2,-17.52,87.93,110.59,66.9,77.4,72,0.376,0.472,16.8,0.419,0.565,17.6,250,-7.48,271,-6.3,-6.31,100.14,107.81,69.4,72.3,67.7,0.338,0.524,16.8,0.381,0.544,15.5
1/30/16,76,65,Florida State,Clemson,1,45,14.38,44,9.7,12.03,112.51,93,69.6,64.5,63.7,0.393,0.54,13.6,0.338,0.51,15.4,48,14.26,47,9.4,12.16,112.9,94.47,78,74,71.8,0.316,0.551,15.5,0.37,0.541,16.4
1/30/16,72,70,Illinois-Chicago,Cleveland State,1,290,-11.89,276,-6.6,-9.17,89.73,101.78,60.8,67.8,65.9,0.308,0.486,18.7,0.353,0.537,17.6,335,-17.83,329,-10.9,-14.52,86.32,104.65,67.3,78.3,72.7,0.245,0.464,17.2,0.337,0.528,13.6
1/30/16,65,55,North Carolina-Wilmington,College of Charleston,1,122,4.16,125,2.3,2.37,95.83,91.22,65.4,62,65.2,0.346,0.51,16.5,0.346,0.516,19.2,83,9.21,103,4.3,6.25,108.31,98.8,79.4,72.1,71.3,0.332,0.546,13.5,0.29,0.525,17.9
1/30/16,83,76,Wyoming,Colorado State,1,144,2.17,132,2,2.31,111.11,106.28,79.4,77.2,69.3,0.433,0.545,13.8,0.395,0.554,13.1,166,-0.19,159,0.5,0.09,106.59,104.7,71.7,71.9,66.9,0.527,0.579,15.3,0.373,0.533,13.8
1/30/16,55,54,Harvard,Columbia,0,113,5.67,105,4.2,3.45,111.37,104.35,76.3,68.5,66.7,0.45,0.571,13.9,0.385,0.538,16.8,171,-0.69,161,0.5,-0.96,98.32,98.32,66.7,66.2,67.1,0.345,0.527,18.7,0.354,0.499,14.8
1/30/16,77,73,Dartmouth,Cornell,0,276,-10.34,270,-6.2,-9.55,95.51,107.72,71.1,78.3,72.7,0.407,0.516,16.1,0.356,0.546,16.8,234,-5.99,197,-1.7,-5.58,97.6,103.92,71.1,71,69.1,0.285,0.526,17.5,0.406,0.55,18.5
1/30/16,101,97,Towson,Delaware,1,275,-10.22,291,-7.6,-8.62,98.19,109.31,66.2,75.7,67.4,0.311,0.498,15.3,0.472,0.548,11.7,152,0.98,152,0.9,-0.06,102.58,101.83,71.5,67.5,66.8,0.304,0.516,14.9,0.341,0.525,16.3
1/30/16,78,67,Saint Louis,Duquesne,0,156,0.72,150,0.9,1.41,106.57,103.61,79.5,78.7,73.6,0.429,0.566,16.5,0.383,0.531,13.5,226,-5.56,229,-3.5,-2.73,96.16,99.42,65.8,72,69.4,0.352,0.517,17.6,0.406,0.539,16.2
1/30/16,74,70,Furman,East Tennessee State,1,153,0.88,162,0.5,-1.49,104.5,105.06,78.1,74.6,71,0.365,0.562,15.6,0.373,0.537,15.9,175,-1.01,153,0.9,-2.83,102.02,104.37,71.1,66.7,66.3,0.421,0.557,17.4,0.364,0.53,16.9
1/30/16,60,46,SIU-Edwardsville,Eastern Illinois,0,266,-9.34,261,-5.3,-8.35,98.09,108.96,71.5,73.8,68.3,0.382,0.532,15.3,0.368,0.543,16.7,,,,,,,,,,,,,,,,
1/30/16,94,86,Western Michigan,Eastern Michigan,1,150,1.27,166,0,-0.14,104.44,102.81,77.4,74.5,72.5,0.307,0.539,15.2,0.404,0.529,18.5,181,-1.65,196,-1.7,-2.07,101.41,103.07,73.2,73.5,68.7,0.312,0.531,15.4,0.413,0.547,15.3
1/30/16,71,67,Northeastern,Elon,0,160,0.2,174,-0.5,-0.67,103.6,103.68,75.9,75.4,71.7,0.456,0.545,15.6,0.306,0.528,14.2,132,3.38,131,2,1.6,105.35,101.59,72,70.9,66,0.426,0.555,16,0.339,0.534,15.3
1/30/16,88,85,Long Island University,Fairleigh Dickinson,0,280,-10.63,278,-6.7,-10.9,99.82,113.27,77.5,78.8,72.4,0.324,0.546,15.3,0.367,0.56,18,287,-11.78,274,-6.5,-11.79,96.53,111.7,76.2,77,73,0.32,0.524,15.8,0.316,0.544,17.1
1/30/16,88,56,Bethune-Cookman,Florida A&M,1,349,-24.58,350,-15.8,-21.74,79.14,107.87,64.2,73.4,70.8,0.346,0.482,19.4,0.347,0.533,17.9,306,-13.96,300,-7.9,-14.35,93.32,111.46,70.6,72.8,68.2,0.407,0.51,15.8,0.349,0.522,14.9
1/30/16,82,76,North Florida,Florida Gulf Coast,1,162,-0.08,182,-1,-0.79,101.04,100.51,77.2,70.7,69.7,0.25,0.546,15,0.359,0.501,14.6,177,-1.19,172,-0.3,-1.41,111.33,111.91,84.3,79.5,72.4,0.485,0.607,14,0.269,0.531,12.6
1/30/16,78,72,Massachusetts,Fordham,0,161,-0.06,128,2.1,1.87,101.81,98.64,71.2,68.6,68.3,0.403,0.545,17.8,0.393,0.551,20.1,167,-0.29,171,-0.3,0.64,102.12,100.09,73.5,75.8,71.8,0.373,0.527,15.5,0.356,0.528,14.8
1/30/16,68,59,Charleston Southern,Gardner-Webb,0,236,-6.02,224,-3.1,-6.92,97.13,105.36,75,74.3,71,0.396,0.522,15.6,0.367,0.547,17.1,298,-12.94,275,-6.6,-10.92,96.47,110.73,71.5,75.1,70,0.448,0.523,15.6,0.385,0.562,15.8
1/30/16,71,66,Arkansas State,Georgia Southern,0,210,-4.31,187,-1.2,-5.65,101.39,107.54,75.9,74.4,71.2,0.438,0.523,13.8,0.404,0.542,17.9,251,-7.51,237,-4.2,-7.48,96.68,105.29,73.6,75.9,72.7,0.307,0.514,15.2,0.372,0.502,13.2
1/30/16,63,53,Little Rock,Georgia State,1,180,-1.39,178,-0.8,-2.8,98.29,100.3,65.7,65,65.1,0.273,0.524,15.7,0.41,0.523,18.6,56,13.24,56,8.1,7.12,107.2,94.35,71.1,60.8,64.5,0.354,0.553,13.6,0.395,0.496,18.5
1/30/16,60,57,Syracuse,Georgia Tech,1,51,14.13,54,8.5,12.51,114.24,95.4,73.3,70.7,67,0.278,0.533,14,0.305,0.525,12.7,27,18.57,32,11,14.62,112.35,89.41,70,65.1,64.9,0.421,0.533,15.3,0.397,0.5,16.9
1/30/16,63,59,Arkansas-Pine Bluff,Grambling,1,345,-21.29,342,-12.7,-19.62,83.58,109.76,62.1,68.1,67.2,0.346,0.496,18.5,0.371,0.527,17.5,344,-20.69,346,-13.6,-19.31,83.34,109.76,56.6,70.4,65.3,0.387,0.474,20.8,0.327,0.544,17
1/30/16,70,64,Drexel,Hofstra,0,92,8.43,104,4.2,5.02,109.17,100.88,78.9,73.8,70.2,0.396,0.55,14.3,0.341,0.517,14.2,245,-7.16,257,-5.2,-5.42,96.7,103.77,63.2,70.4,65.6,0.3,0.484,14.6,0.325,0.557,15.7
1/30/16,97,93,East Carolina,Houston,0,61,11.81,58,7.6,10.3,116.02,100.18,77.4,69.3,66.3,0.321,0.553,12.9,0.349,0.513,15.5,190,-2.7,198,-1.8,-0.38,103.39,102.79,68.3,71.9,67,0.382,0.524,16.9,0.394,0.534,15.7
1/30/16,83,63,Morgan State,Howard,1,329,-16.61,328,-10.2,-14.43,89.77,108.09,72.2,76,72.2,0.263,0.507,17.3,0.365,0.521,16,304,-13.58,316,-9.2,-12.57,91.2,107.82,67.4,71.7,69.1,0.289,0.481,14.5,0.32,0.537,17.9
1/30/16,84,81,Missouri State,Illinois State,1,120,4.63,135,1.8,3.4,102.57,95.78,67.2,66.1,67.7,0.385,0.508,16.1,0.369,0.515,17.5,224,-5.38,256,-5.2,-3.52,99.1,102.63,67.3,72.5,69.1,0.293,0.499,15.9,0.356,0.541,15.5
1/30/16,104,96,Loyola (IL),Indiana State,1,168,-0.37,184,-1,0.04,97.42,96.19,67.8,69.4,70,0.38,0.496,16.2,0.331,0.514,15.7,184,-1.73,199,-1.8,-0.7,98.11,98.22,64.3,65.1,65.5,0.332,0.523,17.1,0.339,0.531,19.4
1/30/16,77,62,Mississippi Valley State,Jackson State,0,240,-6.53,236,-4,-8.66,90.7,101.28,68.2,65.3,68.3,0.354,0.487,15,0.356,0.5,18.1,341,-19.33,347,-13.8,-19.86,85.86,111.61,65.5,77.3,71.3,0.277,0.469,16.1,0.383,0.538,16.3
1/30/16,59,44,Dayton,La Salle,1,267,-9.34,277,-6.7,-6.09,97.48,105.71,64.1,73.5,67.2,0.446,0.508,16.9,0.358,0.559,16.5,59,12.63,49,9,11.34,107.06,89.62,72.5,65.9,68.6,0.35,0.546,16.3,0.368,0.5,15.9
1/30/16,84,77,Loyola (MD),Lafayette,1,326,-16.42,325,-9.9,-15,95.42,115.4,71.4,80.4,69.7,0.385,0.535,16.3,0.364,0.562,14.3,288,-11.85,267,-5.8,-10.9,96.95,110.83,69.7,75.3,67.4,0.311,0.519,16.3,0.327,0.554,14.7
1/30/16,80,71,Abilene Christian,Lamar,1,320,-15.48,319,-9.4,-14.69,93.67,111.52,75.4,77,73.8,0.339,0.517,16.7,0.346,0.546,17.2,317,-15.24,301,-8,-13.93,93.88,111.95,71.3,73.3,69.7,0.335,0.548,17.2,0.292,0.565,18.2
1/30/16,65,61,Presbyterian,Liberty,0,292,-12.11,293,-7.7,-10.42,95.6,109.96,64.7,68.4,64.8,0.471,0.559,19.3,0.368,0.556,16.5,328,-16.58,322,-9.7,-13.38,89.54,107.74,67.5,72.9,69.8,0.288,0.514,17.8,0.415,0.546,17
1/30/16,78,64,Hawaii,Long Beach State,0,,,,,,,,,,,,,,,,,60,12.16,117,2.9,9.03,107.63,93.57,77.1,66.7,71.6,0.379,0.555,15.8,0.35,0.5,18
1/30/16,88,74,North Carolina-Asheville,Longwood,1,295,-12.51,286,-7.2,-11.42,96.84,111.65,72.6,75.8,69.8,0.342,0.545,17.7,0.429,0.56,15.4,131,3.44,121,2.7,1.1,99.46,96.98,75.1,68,70.4,0.306,0.541,15.9,0.361,0.514,19
1/30/16,77,69,San Diego,Loyola Marymount,1,218,-5.21,233,-4,-3.63,102.19,106.5,71.2,74.8,68,0.352,0.512,14,0.396,0.572,17.7,269,-9.77,307,-8.1,-7.78,91.45,101.56,60.7,69.1,66.6,0.417,0.485,17.9,0.305,0.54,15.6
1/30/16,77,66,Siena,Marist,1,307,-13.97,294,-7.7,-11.69,98.75,114.36,71.5,78.7,69,0.424,0.535,15.4,0.351,0.566,14.6,128,3.67,112,3.6,1.73,105,101.37,78.2,73.3,71,0.294,0.559,18.7,0.345,0.516,14.9
1/30/16,83,81,Coppin State,Maryland-Eastern Shore,0,318,-15.28,321,-9.7,-14.23,93.29,111.76,68.1,75,68.3,0.356,0.538,20.2,0.386,0.568,16.6,333,-17.19,339,-12.1,-15.75,92.28,112.1,72.3,80.5,71.4,0.37,0.491,15.2,0.322,0.555,16
1/30/16,76,64,New Orleans,McNeese State,1,327,-16.44,335,-11.7,-15.24,93.38,112.08,71.8,79.3,70.5,0.352,0.508,15.3,0.309,0.548,13.8,316,-15.01,303,-8.1,-14.21,92.95,110.75,75,77.5,74,0.264,0.509,17,0.367,0.56,19.2
1/30/16,79,72,Penn State,Michigan,0,50,14.15,37,10.4,13.75,116.93,95.27,73.8,67.4,65.7,0.44,0.573,13.1,0.363,0.539,16.1,140,2.58,151,0.9,3.17,102.23,96.33,65.8,69.6,66.2,0.37,0.503,14.7,0.353,0.531,15.2
1/30/16,66,64,Western Kentucky,Middle Tennessee,0,119,4.76,146,1.3,2.66,103.01,97.87,72.5,68.9,69.1,0.354,0.537,15,0.349,0.529,17.1,169,-0.66,183,-1,-1.29,106.66,106.69,77.1,76.1,68.8,0.326,0.561,16.2,0.355,0.542,13.3
1/30/16,69,64,Kansas State,Mississippi,1,77,9.88,82,5.8,7.91,110.11,97.8,75.2,72.1,70,0.389,0.525,14.4,0.386,0.531,17.3,55,13.46,63,7.4,12.31,108.87,90.25,70.7,68.2,67.5,0.311,0.518,16.9,0.363,0.528,18.1
1/30/16,76,62,Missouri,Mississippi State,0,78,9.62,85,5.5,8.18,110.08,96.86,74.9,72.8,70.2,0.362,0.547,15.6,0.339,0.524,15.7,159,0.2,165,0.1,2.5,103.62,98.95,68.6,73,69.3,0.325,0.515,15.8,0.392,0.529,14
1/30/16,80,72,Montana State,Montana,0,143,2.28,154,0.8,-0.72,103.59,102.38,72.5,67.4,67.1,0.376,0.565,16.2,0.365,0.533,16.8,246,-7.2,248,-4.7,-6.91,103.74,111.73,76.4,77.8,70.1,0.416,0.538,14.6,0.363,0.572,14.7
1/30/16,70,67,Eastern Kentucky,Morehead State,0,126,3.78,145,1.3,1.04,103.31,100.25,73.6,69,67.5,0.267,0.524,15.1,0.352,0.552,19.2,201,-3.58,207,-2.3,-3.53,104.74,109.02,80.5,79.1,73.4,0.371,0.597,17.9,0.368,0.565,17.7
1/30/16,63,59,Tennessee-Martin,Murray State,1,163,-0.1,155,0.8,-1.58,104.31,104.59,71.4,67.5,65.6,0.367,0.557,15.6,0.334,0.554,17.8,209,-4.26,208,-2.4,-5.57,101.15,107.87,73,71.3,67.4,0.395,0.546,15.4,0.442,0.535,15.2
1/30/16,87,80,Holy Cross,Navy,1,204,-3.68,191,-1.4,-4.99,95.54,100.98,67.6,64.7,64.9,0.265,0.525,16.8,0.415,0.526,17.8,285,-11.39,295,-7.7,-11.2,93.4,108.37,64.8,69.9,64.6,0.409,0.515,14.9,0.408,0.563,17.2
1/30/16,89,84,Utah State,Nevada,0,124,3.94,130,2,2.85,100.96,95.23,75.7,72.1,72.3,0.287,0.521,15.2,0.35,0.496,15,134,3.25,147,1.2,2.68,109.46,104.37,73.4,71.5,68.2,0.391,0.551,15.3,0.368,0.535,14.5
1/30/16,84,81,Maryland-Baltimore County,New Hampshire,0,235,-6.01,216,-2.7,-7.89,96.27,106.33,71,69.6,68.6,0.343,0.515,14.5,0.369,0.523,13.6,334,-17.79,324,-9.9,-15.37,96.3,116.72,72.1,80.6,70.7,0.365,0.537,15.6,0.367,0.598,17
1/30/16,88,83,Boise State,New Mexico,0,115,5.14,108,4.1,5.21,107.9,99.21,76,73.4,72.2,0.303,0.565,18.5,0.397,0.52,14.8,90,8.61,66,7.2,7.23,109.45,98.02,77.5,70.2,70.5,0.424,0.559,14.4,0.379,0.544,18.6
1/30/16,82,68,Quinnipiac,Niagara,1,308,-14.17,299,-7.9,-11.26,91.16,106.06,64.6,72,67.3,0.323,0.489,17.9,0.363,0.532,14.6,291,-11.89,285,-7,-10.38,88.33,101.07,65.6,71,69.7,0.354,0.458,17.6,0.32,0.51,15
1/30/16,68,61,Incarnate Word,Nicholls State,1,331,-16.75,340,-12.3,-16.68,87.75,108.42,67.6,76.4,71.6,0.37,0.511,19.2,0.316,0.539,16.4,243,-7.06,245,-4.6,-9.2,97.58,107.88,74,73.8,71.2,0.376,0.551,15.9,0.342,0.544,16.6
1/30/16,75,67,Kennesaw State,NJIT,0,202,-3.61,201,-1.8,-4.17,100.14,104.5,75.1,73.9,70.7,0.423,0.555,16,0.422,0.538,16.6,261,-8.57,283,-7,-8.58,97.82,108.37,72.2,77.4,70.4,0.278,0.527,16,0.351,0.556,15.6
1/30/16,86,76,Hampton,Norfolk State,1,252,-7.52,250,-4.8,-7.55,101.76,111.61,73.4,73.4,68.8,0.363,0.542,15.5,0.372,0.536,16.1,248,-7.4,264,-5.7,-8.74,95.65,106.7,73.8,74.1,71.7,0.345,0.502,15.7,0.331,0.523,14.8
1/30/16,81,67,Mercer,North Carolina-Greensboro,1,220,-5.27,242,-4.5,-6.01,99.86,106.97,72.6,73.4,68.7,0.408,0.543,15.2,0.398,0.554,15.5,182,-1.67,179,-0.8,-3.11,102.5,104.77,71.9,68.8,65.7,0.313,0.537,15.9,0.446,0.518,14.1
1/30/16,71,70,Northern Colorado,North Dakota,1,199,-3.35,227,-3.4,-3.68,97.38,101.53,75,71.7,72.3,0.293,0.541,16,0.385,0.527,17.6,314,-14.65,315,-9,-12.22,99.15,114.58,73.9,80.1,69.9,0.316,0.553,17.1,0.398,0.592,15.4
1/30/16,95,87,Rice,North Texas,1,289,-11.89,306,-8.1,-9.83,98.08,109.94,74.6,78.3,71.9,0.308,0.534,16.5,0.343,0.557,15.1,272,-10.12,304,-8.1,-8.8,103.69,114.06,75.8,80.5,71.4,0.398,0.56,16.2,0.352,0.581,16.1
1/30/16,88,66,Idaho State,Northern Arizona,1,343,-20.65,332,-11.4,-18.29,89.57,113.7,68.5,81.3,71,0.372,0.503,16,0.382,0.58,15.2,270,-9.86,280,-6.8,-9.83,96.33,108.18,74.1,76,71.9,0.389,0.547,16.3,0.397,0.544,15.5
1/30/16,72,59,Miami (OH),Northern Illinois,1,165,-0.18,164,0.2,-0.46,99.03,98.17,72.4,67.2,69.3,0.346,0.525,15.5,0.414,0.511,17.9,247,-7.25,258,-5.3,-5.91,95.47,102.95,63.3,68.2,65.6,0.327,0.5,16.1,0.423,0.552,18.3
1/30/16,74,63,Auburn,Oklahoma State,0,98,7.75,100,4.5,8.18,106.91,94.52,66.5,67.1,65,0.366,0.527,16.6,0.357,0.508,14.8,189,-2.56,180,-0.9,0.15,101.58,100.64,70.7,78.1,72.5,0.439,0.504,16.4,0.355,0.542,15.2
1/30/16,64,60,Florida International,Old Dominion,0,100,7.52,110,3.6,4.66,104.56,95.67,68.5,61.6,62.8,0.237,0.51,11.9,0.365,0.498,15,228,-5.67,230,-3.7,-5.25,100.8,106.24,71.2,70.1,66.8,0.28,0.546,16.6,0.384,0.506,12.6
1/30/16,89,83,Brown,Pennsylvania,1,253,-7.56,240,-4.4,-6.18,97.8,105.61,68.3,71.9,68.4,0.409,0.517,16.8,0.315,0.526,14.4,265,-9.26,254,-4.9,-8.05,99.9,109.5,72.9,77,70.5,0.393,0.534,16.4,0.355,0.534,13.8
1/30/16,88,77,Brigham Young,Pepperdine,1,137,3.02,156,0.8,2.33,104.69,100.19,73.4,71.5,68.3,0.252,0.529,13.9,0.345,0.519,13.9,52,13.89,48,9,12.36,111.91,93.95,83.6,72.8,74,0.364,0.56,13.6,0.38,0.515,15.7
1/30/16,56,55,Idaho,Portland State,1,260,-8.35,259,-5.3,-8.15,98.98,108.85,77.7,77.7,73.2,0.273,0.545,15,0.329,0.556,16.9,214,-4.87,219,-2.8,-5.19,96.1,101.91,69.8,66.2,67.2,0.326,0.544,18.8,0.447,0.525,17
1/30/16,83,69,Alabama A&M,Prairie View,1,337,-18.57,334,-11.7,-17.43,84.28,107.46,60.4,71,68.9,0.27,0.462,18.7,0.327,0.549,19.9,301,-13.28,309,-8.4,-13.47,95.84,113.61,68.1,70.4,65.7,0.367,0.51,14.9,0.325,0.537,14.2
1/30/16,79,75,Yale,Princeton,1,70,10.63,50,8.7,7.17,110.49,99.16,79.1,68.6,69.4,0.427,0.573,14.2,0.287,0.513,16.1,47,14.33,36,10.5,9.08,107.91,92.95,74.9,63.8,66.9,0.309,0.555,16.4,0.341,0.501,16
1/30/16,87,77,Winthrop,Radford,1,222,-5.29,213,-2.6,-5.17,100.86,106.9,73.1,72.5,67.6,0.349,0.529,16.3,0.302,0.533,14.8,157,0.69,168,-0.1,-1.42,105.05,106.02,82.2,75.9,72.9,0.411,0.59,15.3,0.326,0.515,13.7
1/30/16,90,78,Saint Francis (PA),Robert Morris,1,303,-13.36,289,-7.4,-13.53,87.94,105.19,65.1,70.8,69.4,0.362,0.5,17.9,0.359,0.532,18.7,299,-13.05,287,-7.3,-12.57,96.28,112.86,70.3,72.7,67.6,0.357,0.524,15.8,0.361,0.537,14.5
1/30/16,74,67,Eastern Washington,Sacramento State,1,273,-10.13,268,-6,-8.63,96.06,106.87,71.3,72.2,69.2,0.346,0.531,15,0.372,0.519,14.8,197,-3.26,176,-0.7,-4.47,108.92,113.6,81.4,77,70.4,0.465,0.594,14.1,0.273,0.564,14.6
